Region,Constituency,Option,Votes,Seats
Cataluña,Tarragona,ECP-GUANYEM EL CANVI,50797,1
Cataluña,Tarragona,PP,21283,0
Cataluña,Tarragona,VOX,20032,0
Cataluña,Tarragona,FRONT REPUBLICÀ,8173,0
Cataluña,Tarragona,PACMA,6169,0
Cataluña,Tarragona,PCTC,469,0
Cataluña,Tarragona,RECORTES CERO-GV,458,0
Cataluña,Tarragona,PUM+J,277,0
Cataluña,Tarragona,CNV,262,0
Cataluña,Tarragona,PCPC,257,0
Cataluña,Tarragona,IZQP,190,0
Aragón,Teruel,Abstención,23672,0
Aragón,Teruel,Votos en blanco,825,0
Aragón,Teruel,Votos nulos,1344,0
Aragón,Teruel,PSOE,25500,1
Aragón,Teruel,PP,18521,1
Aragón,Teruel,Cs,15378,1
Aragón,Teruel,VOX,8305,0
Aragón,Teruel,PODEMOS-IU-EQUO,8236,0
Aragón,Teruel,PACMA,448,0
Aragón,Teruel,EB,271,0
Aragón,Teruel,RECORTES CERO-GV,109,0
Aragón,Teruel,PCPE,89,0
Aragón,Teruel,PUM+J,73,0
Aragón,Teruel,PYLN,65,0
Aragón,Teruel,+MAS+,46,0
Aragón,Teruel,UDT,28,0
Castilla - La Mancha,Toledo,Abstención,110977,0
Castilla - La Mancha,Toledo,Votos en blanco,2474,0
Castilla - La Mancha,Toledo,Votos nulos,5964,0
Castilla - La Mancha,Toledo,PSOE,123267,2
Castilla - La Mancha,Toledo,PP,87001,2
Castilla - La Mancha,Toledo,Cs,69504,1
Castilla - La Mancha,Toledo,VOX,66807,1
Castilla - La Mancha,Toledo,PODEMOS-IU-EQUO,41772,0
Castilla - La Mancha,Toledo,PACMA,3906,0
Castilla - La Mancha,Toledo,RECORTES CERO-GV-PCAS-TC,697,0
Castilla - La Mancha,Toledo,PUM+J,551,0
Comunitat Valenciana,Valencia / València,Abstención,435558,0
Comunitat Valenciana,Valencia / València,Votos en blanco,9147,0
Comunitat Valenciana,Valencia / València,Votos nulos,15345,0
Comunitat Valenciana,Valencia / València,PSOE,393213,4
Comunitat Valenciana,Valencia / València,PP,255257,3
Comunitat Valenciana,Valencia / València,Cs,253461,3
Comunitat Valenciana,Valencia / València,PODEMOS-IU-EQUO,210528,2
Comunitat Valenciana,Valencia / València,VOX,169495,2
Comunitat Valenciana,Valencia / València,COMPROMÍS 2019,125250,1
Comunitat Valenciana,Valencia / València,PACMA,20816,0
Comunitat Valenciana,Valencia / València,UIG-SOM-CUIDES,4433,0
Comunitat Valenciana,Valencia / València,AVANT ADELANTE LOS VERDES,3519,0
Comunitat Valenciana,Valencia / València,ERPV,2141,0
Comunitat Valenciana,Valencia / València,RECORTES CERO-GV,2095,0
Comunitat Valenciana,Valencia / València,PCPE,1527,0
Castilla y León,Valladolid,Abstención,80149,0
Castilla y León,Valladolid,Votos en blanco,2791,0
Castilla y León,Valladolid,Votos nulos,3724,0
Castilla y León,Valladolid,PSOE,96808,2
Castilla y León,Valladolid,PP,78218,1
Castilla y León,Valladolid,Cs,67461,1
Castilla y León,Valladolid,VOX,45794,1
Castilla y León,Valladolid,PODEMOS-IU-EQUO,38993,0
Castilla y León,Valladolid,PACMA,2675,0
Castilla y León,Valladolid,RECORTES CERO-GV-PCAS-TC,541,0
Castilla y León,Valladolid,UNIÓN REGIONALISTA,483,0
Castilla y León,Valladolid,PUM+J,469,0
Castilla y León,Valladolid,PCPE,312,0
Castilla y León,Valladolid,PCTE,282,0
Castilla y León,Valladolid,FE de las JONS,228,0
Castilla y León,Zamora,Abstención,37547,0
Castilla y León,Zamora,Votos en blanco,1062,0
Castilla y León,Zamora,Votos nulos,1655,0
Castilla y León,Zamora,PSOE,34357,1
Castilla y León,Zamora,PP,32511,1
Castilla y León,Zamora,Cs,18625,1
Castilla y León,Zamora,VOX,12809,0
Castilla y León,Zamora,PODEMOS-IU-EQUO,9115,0
Castilla y León,Zamora,PACMA,558,0
Castilla y León,Zamora,PREPAL,393,0
Castilla y León,Zamora,RECORTES CERO-GV-PCAS-TC,141,0
Castilla y León,Zamora,PUM+J,137,0
Castilla y León,Zamora,PCTE,113,0
Aragón,Zaragoza,Abstención,157038,0
Aragón,Zaragoza,Votos en blanco,4855,0
Aragón,Zaragoza,Votos nulos,5457,0
Aragón,Zaragoza,PSOE,172798,3
Aragón,Zaragoza,Cs,115122,1
Aragón,Zaragoza,PP,99203,1
Aragón,Zaragoza,PODEMOS-IU-EQUO,77090,1
Aragón,Zaragoza,VOX,70413,1
Aragón,Zaragoza,PACMA,5440,0
Aragón,Zaragoza,EB,2619,0
Aragón,Zaragoza,RECORTES CERO-GV,1405,0
Aragón,Zaragoza,PUM+J,734,0
Aragón,Zaragoza,FIA,650,0
Aragón,Zaragoza,PYLN,611,0
Aragón,Zaragoza,PCTE,582,0
Aragón,Zaragoza,PCPE,452,0
