Region,Constituency,Option,Votes,Seats
Andalucía,Almería,AJU        ,0,0
Andalucía,Almería,Independien,0,0
Andalucía,Almería,FDEE       ,0,0
Andalucía,Almería,SOLUCIONA  ,0,0
Andalucía,Almería,"JS,PC      ",0,0
Andalucía,Almería,+MAS+      ,0,0
Andalucía,Almería,PLD        ,0,0
Andalucía,Almería,OE         ,0,0
Andalucía,Jaén,Abstención,142362,0
Andalucía,Jaén,Votos en blanco,2713,0
Andalucía,Jaén,Votos nulos,3886,0
Andalucía,Jaén,PP         ,121984,2
Andalucía,Jaén,PSOE       ,148511,3
Andalucía,Jaén,C's        ,41398,0
Andalucía,Jaén,PODEMOS    ,48640,0
Andalucía,Jaén,EN COMÚ    ,0,0
Andalucía,Jaén,IU-UPeC    ,16771,0
Andalucía,Jaén,PODEMOS-COM,0,0
Andalucía,Jaén,ERC-CATSI  ,0,0
Andalucía,Jaén,DL         ,0,0
Andalucía,Jaén,PODEMOS-En ,0,0
Andalucía,Jaén,EAJ-PNV    ,0,0
Andalucía,Jaén,PACMA      ,2543,0
Andalucía,Jaén,EH Bildu   ,0,0
Andalucía,Jaén,UPYD       ,1287,0
Andalucía,Jaén,CCa-PNC    ,0,0
Andalucía,Jaén,NÓS        ,0,0
Andalucía,Jaén,unio.cat   ,0,0
Andalucía,Jaén,VOX        ,715,0
Andalucía,Jaén,RECORTES CE,371,0
Andalucía,Jaén,MÉS        ,0,0
Andalucía,Jaén,PCPE       ,469,0
Andalucía,Jaén,GBAI       ,0,0
Andalucía,Jaén,EL PI      ,0,0
Andalucía,Jaén,CCD        ,0,0
Andalucía,Jaén,EB         ,0,0
Andalucía,Jaén,FE de las J,0,0
Andalucía,Jaén,X LA IZQUIE,0,0
Andalucía,Jaén,SOMVAL     ,0,0
Andalucía,Jaén,PUM+J      ,0,0
Andalucía,Jaén,SAIn       ,198,0
Andalucía,Jaén,CENTRO MODE,0,0
Andalucía,Jaén,PT         ,0,0
Andalucía,Jaén,CANARIAS DE,0,0
Andalucía,Jaén,P-LIB      ,0,0
Andalucía,Jaén,PH         ,0,0
Andalucía,Jaén,ARAPV      ,0,0
Andalucía,Jaén,EU-eX      ,0,0
Andalucía,Jaén,PCOE       ,0,0
Andalucía,Jaén,DN         ,0,0
Andalucía,Jaén,IFem       ,0,0
Andalucía,Jaén,PREPAL     ,0,0
Andalucía,Jaén,EN POSITIU ,0,0
Andalucía,Jaén,CILUS      ,1189,0
Andalucía,Jaén,CRA        ,0,0
Andalucía,Jaén,Ln         ,0,0
Andalucía,Jaén,AVANT      ,0,0
Andalucía,Jaén,mlgXSÍ     ,0,0
Andalucía,Jaén,PFyV       ,0,0
Andalucía,Jaén,AJU        ,711,0
Andalucía,Jaén,Independien,0,0
Andalucía,Jaén,FDEE       ,0,0
Andalucía,Jaén,SOLUCIONA  ,0,0
Andalucía,Jaén,"JS,PC      ",0,0
Andalucía,Jaén,+MAS+      ,0,0
Andalucía,Jaén,PLD        ,0,0
Andalucía,Jaén,OE         ,0,0
Andalucía,Granada,Abstención,233711,0
Andalucía,Granada,Votos en blanco,3442,0
Andalucía,Granada,Votos nulos,4235,0
Andalucía,Granada,PP         ,158693,3
Andalucía,Granada,PSOE       ,158027,2
Andalucía,Granada,C's        ,70845,1
Andalucía,Granada,PODEMOS    ,83650,1
Andalucía,Granada,EN COMÚ    ,0,0
Andalucía,Granada,IU-UPeC    ,26022,0
Andalucía,Granada,PODEMOS-COM,0,0
Andalucía,Granada,ERC-CATSI  ,0,0
Andalucía,Granada,DL         ,0,0
Andalucía,Granada,PODEMOS-En ,0,0
Andalucía,Granada,EAJ-PNV    ,0,0
Andalucía,Granada,PACMA      ,3843,0
Andalucía,Granada,EH Bildu   ,0,0
Andalucía,Granada,UPYD       ,2697,0
Andalucía,Granada,CCa-PNC    ,0,0
Andalucía,Granada,NÓS        ,0,0
Andalucía,Granada,unio.cat   ,0,0
Andalucía,Granada,VOX        ,1245,0
Andalucía,Granada,RECORTES CE,638,0
Andalucía,Granada,MÉS        ,0,0
Andalucía,Granada,PCPE       ,696,0
Andalucía,Granada,GBAI       ,0,0
Andalucía,Granada,EL PI      ,0,0
Andalucía,Granada,CCD        ,0,0
Andalucía,Granada,EB         ,0,0
Andalucía,Granada,FE de las J,0,0
Andalucía,Granada,X LA IZQUIE,0,0
Andalucía,Granada,SOMVAL     ,0,0
Andalucía,Granada,PUM+J      ,445,0
Andalucía,Granada,SAIn       ,0,0
Andalucía,Granada,CENTRO MODE,0,0
Andalucía,Granada,PT         ,0,0
Andalucía,Granada,CANARIAS DE,0,0
Andalucía,Granada,P-LIB      ,0,0
Andalucía,Granada,PH         ,0,0
Andalucía,Granada,ARAPV      ,0,0
Andalucía,Granada,EU-eX      ,0,0
Andalucía,Granada,PCOE       ,0,0
Andalucía,Granada,DN         ,0,0
Andalucía,Granada,IFem       ,0,0
Andalucía,Granada,PREPAL     ,0,0
Andalucía,Granada,EN POSITIU ,0,0
Andalucía,Granada,CILUS      ,0,0
Andalucía,Granada,CRA        ,0,0
Andalucía,Granada,Ln         ,0,0
Andalucía,Granada,AVANT      ,0,0
Andalucía,Granada,mlgXSÍ     ,0,0
Andalucía,Granada,PFyV       ,0,0
Andalucía,Granada,AJU        ,0,0
Andalucía,Granada,Independien,0,0
Andalucía,Granada,FDEE       ,0,0
Andalucía,Granada,SOLUCIONA  ,0,0
Andalucía,Granada,"JS,PC      ",0,0
Andalucía,Granada,+MAS+      ,0,0
Andalucía,Granada,PLD        ,0,0
Andalucía,Granada,OE         ,0,0
Andalucía,Málaga,Abstención,377058,0
Andalucía,Málaga,Votos en blanco,5724,0
Andalucía,Málaga,Votos nulos,6594,0
Andalucía,Málaga,PP         ,224745,4
Andalucía,Málaga,PSOE       ,208896,3
Andalucía,Málaga,C's        ,132586,2
Andalucía,Málaga,PODEMOS    ,132980,2
Andalucía,Málaga,EN COMÚ    ,0,0
Andalucía,Málaga,IU-UPeC    ,52772,0
Andalucía,Málaga,PODEMOS-COM,0,0
Andalucía,Málaga,ERC-CATSI  ,0,0
Andalucía,Málaga,DL         ,0,0
Andalucía,Málaga,PODEMOS-En ,0,0
Andalucía,Málaga,EAJ-PNV    ,0,0
Andalucía,Málaga,PACMA      ,8886,0
Andalucía,Málaga,EH Bildu   ,0,0
Andalucía,Málaga,UPYD       ,4522,0
Andalucía,Málaga,CCa-PNC    ,0,0
Andalucía,Málaga,NÓS        ,0,0
Andalucía,Málaga,unio.cat   ,0,0
Andalucía,Málaga,VOX        ,1817,0
Andalucía,Málaga,RECORTES CE,974,0
Andalucía,Málaga,MÉS        ,0,0
Andalucía,Málaga,PCPE       ,1029,0
Andalucía,Málaga,GBAI       ,0,0
Andalucía,Málaga,EL PI      ,0,0
Andalucía,Málaga,CCD        ,0,0
Andalucía,Málaga,EB         ,0,0
Andalucía,Málaga,FE de las J,0,0
Andalucía,Málaga,X LA IZQUIE,0,0
Andalucía,Málaga,SOMVAL     ,0,0
Andalucía,Málaga,PUM+J      ,0,0
Andalucía,Málaga,SAIn       ,0,0
Andalucía,Málaga,CENTRO MODE,0,0
Andalucía,Málaga,PT         ,0,0
Andalucía,Málaga,CANARIAS DE,0,0
Andalucía,Málaga,P-LIB      ,290,0
Andalucía,Málaga,PH         ,0,0
Andalucía,Málaga,ARAPV      ,0,0
Andalucía,Málaga,EU-eX      ,0,0
Andalucía,Málaga,PCOE       ,0,0
Andalucía,Málaga,DN         ,0,0
Andalucía,Málaga,IFem       ,0,0
Andalucía,Málaga,PREPAL     ,0,0
Andalucía,Málaga,EN POSITIU ,0,0
Andalucía,Málaga,CILUS      ,0,0
Andalucía,Málaga,CRA        ,0,0
Andalucía,Málaga,Ln         ,0,0
Andalucía,Málaga,AVANT      ,0,0
Andalucía,Málaga,mlgXSÍ     ,934,0
Andalucía,Málaga,PFyV       ,0,0
Andalucía,Málaga,AJU        ,0,0
Andalucía,Málaga,Independien,0,0
Andalucía,Málaga,FDEE       ,0,0
Andalucía,Málaga,SOLUCIONA  ,409,0
Andalucía,Málaga,"JS,PC      ",0,0
Andalucía,Málaga,+MAS+      ,0,0
Andalucía,Málaga,PLD        ,0,0
Andalucía,Málaga,OE         ,0,0
Andalucía,Sevilla,Abstención,425923,0
Andalucía,Sevilla,Votos en blanco,9968,0
Andalucía,Sevilla,Votos nulos,11217,0
Andalucía,Sevilla,PP         ,275463,3
Andalucía,Sevilla,PSOE       ,371142,5
Andalucía,Sevilla,C's        ,142574,2
Andalucía,Sevilla,PODEMOS    ,208408,2
Andalucía,Sevilla,EN COMÚ    ,0,0
Andalucía,Sevilla,IU-UPeC    ,62309,0
Andalucía,Sevilla,PODEMOS-COM,0,0
Andalucía,Sevilla,ERC-CATSI  ,0,0
Andalucía,Sevilla,DL         ,0,0
Andalucía,Sevilla,PODEMOS-En ,0,0
Andalucía,Sevilla,EAJ-PNV    ,0,0
Andalucía,Sevilla,PACMA      ,9976,0
Andalucía,Sevilla,EH Bildu   ,0,0
Andalucía,Sevilla,UPYD       ,6421,0
Andalucía,Sevilla,CCa-PNC    ,0,0
Andalucía,Sevilla,NÓS        ,0,0
Andalucía,Sevilla,unio.cat   ,0,0
Andalucía,Sevilla,VOX        ,2717,0
Andalucía,Sevilla,RECORTES CE,1413,0
Andalucía,Sevilla,MÉS        ,0,0
Andalucía,Sevilla,PCPE       ,893,0
Andalucía,Sevilla,GBAI       ,0,0
Andalucía,Sevilla,EL PI      ,0,0
Andalucía,Sevilla,CCD        ,0,0
Andalucía,Sevilla,EB         ,0,0
Andalucía,Sevilla,FE de las J,989,0
Andalucía,Sevilla,X LA IZQUIE,0,0
Andalucía,Sevilla,SOMVAL     ,0,0
Andalucía,Sevilla,PUM+J      ,0,0
Andalucía,Sevilla,SAIn       ,0,0
Andalucía,Sevilla,CENTRO MODE,0,0
Andalucía,Sevilla,PT         ,0,0
Andalucía,Sevilla,CANARIAS DE,0,0
Andalucía,Sevilla,P-LIB      ,652,0
Andalucía,Sevilla,PH         ,0,0
Andalucía,Sevilla,ARAPV      ,0,0
Andalucía,Sevilla,EU-eX      ,0,0
Andalucía,Sevilla,PCOE       ,1096,0
Andalucía,Sevilla,DN         ,0,0
Andalucía,Sevilla,IFem       ,0,0
Andalucía,Sevilla,PREPAL     ,0,0
Andalucía,Sevilla,EN POSITIU ,0,0
Andalucía,Sevilla,CILUS      ,0,0
Andalucía,Sevilla,CRA        ,0,0
Andalucía,Sevilla,Ln         ,0,0
Andalucía,Sevilla,AVANT      ,0,0
Andalucía,Sevilla,mlgXSÍ     ,0,0
Andalucía,Sevilla,PFyV       ,0,0
Andalucía,Sevilla,AJU        ,0,0
Andalucía,Sevilla,Independien,0,0
Andalucía,Sevilla,FDEE       ,0,0
Andalucía,Sevilla,SOLUCIONA  ,0,0
Andalucía,Sevilla,"JS,PC      ",0,0
Andalucía,Sevilla,+MAS+      ,0,0
Andalucía,Sevilla,PLD        ,0,0
Andalucía,Sevilla,OE         ,0,0
Andalucía,Huelva,Abstención,134264,0
Andalucía,Huelva,Votos en blanco,2409,0
Andalucía,Huelva,Votos nulos,3061,0
Andalucía,Huelva,PP         ,74353,2
Andalucía,Huelva,PSOE       ,95637,2
Andalucía,Huelva,C's        ,30776,0
Andalucía,Huelva,PODEMOS    ,39435,1
Andalucía,Huelva,EN COMÚ    ,0,0
Andalucía,Huelva,IU-UPeC    ,11786,0
Andalucía,Huelva,PODEMOS-COM,0,0
Andalucía,Huelva,ERC-CATSI  ,0,0
Andalucía,Huelva,DL         ,0,0
Andalucía,Huelva,PODEMOS-En ,0,0
Andalucía,Huelva,EAJ-PNV    ,0,0
Andalucía,Huelva,PACMA      ,2385,0
Andalucía,Huelva,EH Bildu   ,0,0
Andalucía,Huelva,UPYD       ,1014,0
Andalucía,Huelva,CCa-PNC    ,0,0
Andalucía,Huelva,NÓS        ,0,0
Andalucía,Huelva,unio.cat   ,0,0
Andalucía,Huelva,VOX        ,460,0
Andalucía,Huelva,RECORTES CE,336,0
Andalucía,Huelva,MÉS        ,0,0
Andalucía,Huelva,PCPE       ,307,0
Andalucía,Huelva,GBAI       ,0,0
Andalucía,Huelva,EL PI      ,0,0
Andalucía,Huelva,CCD        ,0,0
Andalucía,Huelva,EB         ,0,0
Andalucía,Huelva,FE de las J,0,0
Andalucía,Huelva,X LA IZQUIE,0,0
Andalucía,Huelva,SOMVAL     ,0,0
Andalucía,Huelva,PUM+J      ,0,0
Andalucía,Huelva,SAIn       ,0,0
Andalucía,Huelva,CENTRO MODE,0,0
Andalucía,Huelva,PT         ,0,0
Andalucía,Huelva,CANARIAS DE,0,0
Andalucía,Huelva,P-LIB      ,0,0
Andalucía,Huelva,PH         ,0,0
Andalucía,Huelva,ARAPV      ,0,0
Andalucía,Huelva,EU-eX      ,0,0
Andalucía,Huelva,PCOE       ,0,0
Andalucía,Huelva,DN         ,192,0
Andalucía,Huelva,IFem       ,0,0
Andalucía,Huelva,PREPAL     ,0,0
Andalucía,Huelva,EN POSITIU ,0,0
Andalucía,Huelva,CILUS      ,0,0
Andalucía,Huelva,CRA        ,0,0
Andalucía,Huelva,Ln         ,0,0
Andalucía,Huelva,AVANT      ,0,0
Andalucía,Huelva,mlgXSÍ     ,0,0
Andalucía,Huelva,PFyV       ,0,0
Andalucía,Huelva,AJU        ,0,0
Andalucía,Huelva,Independien,0,0
Andalucía,Huelva,FDEE       ,0,0
Andalucía,Huelva,SOLUCIONA  ,0,0
Andalucía,Huelva,"JS,PC      ",0,0
Andalucía,Huelva,+MAS+      ,0,0
Andalucía,Huelva,PLD        ,0,0
Andalucía,Huelva,OE         ,0,0
Aragón,Teruel,Abstención,31200,0
Aragón,Teruel,Votos en blanco,883,0
Aragón,Teruel,Votos nulos,1082,0
Aragón,Teruel,PP         ,28282,2
Aragón,Teruel,PSOE       ,19938,1
Aragón,Teruel,C's        ,11427,0
Aragón,Teruel,PODEMOS    ,11895,0
Aragón,Teruel,EN COMÚ    ,0,0
Aragón,Teruel,IU-UPeC    ,3897,0
Aragón,Teruel,PODEMOS-COM,0,0
Aragón,Teruel,ERC-CATSI  ,0,0
Aragón,Teruel,DL         ,0,0
Aragón,Teruel,PODEMOS-En ,0,0
Aragón,Teruel,EAJ-PNV    ,0,0
Aragón,Teruel,PACMA      ,375,0
Aragón,Teruel,EH Bildu   ,0,0
Aragón,Teruel,UPYD       ,456,0
Aragón,Teruel,CCa-PNC    ,0,0
Aragón,Teruel,NÓS        ,0,0
Aragón,Teruel,unio.cat   ,0,0
Aragón,Teruel,VOX        ,0,0
Aragón,Teruel,RECORTES CE,139,0
Aragón,Teruel,MÉS        ,0,0
Aragón,Teruel,PCPE       ,97,0
Aragón,Teruel,GBAI       ,0,0
Aragón,Teruel,EL PI      ,0,0
Aragón,Teruel,CCD        ,0,0
Aragón,Teruel,EB         ,313,0
Aragón,Teruel,FE de las J,0,0
Aragón,Teruel,X LA IZQUIE,0,0
Aragón,Teruel,SOMVAL     ,0,0
Aragón,Teruel,PUM+J      ,0,0
Aragón,Teruel,SAIn       ,0,0
Aragón,Teruel,CENTRO MODE,0,0
Aragón,Teruel,PT         ,0,0
Aragón,Teruel,CANARIAS DE,0,0
Aragón,Teruel,P-LIB      ,0,0
Aragón,Teruel,PH         ,0,0
Aragón,Teruel,ARAPV      ,0,0
Aragón,Teruel,EU-eX      ,0,0
Aragón,Teruel,PCOE       ,0,0
Aragón,Teruel,DN         ,0,0
Aragón,Teruel,IFem       ,0,0
Aragón,Teruel,PREPAL     ,0,0
Aragón,Teruel,EN POSITIU ,0,0
Aragón,Teruel,CILUS      ,0,0
Aragón,Teruel,CRA        ,0,0
Aragón,Teruel,Ln         ,0,0
Aragón,Teruel,AVANT      ,0,0
Aragón,Teruel,mlgXSÍ     ,0,0
Aragón,Teruel,PFyV       ,0,0
Aragón,Teruel,AJU        ,0,0
Aragón,Teruel,Independien,0,0
Aragón,Teruel,FDEE       ,0,0
Aragón,Teruel,SOLUCIONA  ,0,0
Aragón,Teruel,"JS,PC      ",0,0
Aragón,Teruel,+MAS+      ,0,0
Aragón,Teruel,PLD        ,0,0
Aragón,Teruel,OE         ,0,0
Aragón,Zaragoza,Abstención,197453,0
Aragón,Zaragoza,Votos en blanco,4657,0
Aragón,Zaragoza,Votos nulos,3894,0
Aragón,Zaragoza,PP         ,161662,3
Aragón,Zaragoza,PSOE       ,118936,2
Aragón,Zaragoza,C's        ,95130,1
Aragón,Zaragoza,PODEMOS    ,102596,1
Aragón,Zaragoza,EN COMÚ    ,0,0
Aragón,Zaragoza,IU-UPeC    ,34869,0
Aragón,Zaragoza,PODEMOS-COM,0,0
Aragón,Zaragoza,ERC-CATSI  ,0,0
Aragón,Zaragoza,DL         ,0,0
Aragón,Zaragoza,PODEMOS-En ,0,0
Aragón,Zaragoza,EAJ-PNV    ,0,0
Aragón,Zaragoza,PACMA      ,4057,0
Aragón,Zaragoza,EH Bildu   ,0,0
Aragón,Zaragoza,UPYD       ,4514,0
Aragón,Zaragoza,CCa-PNC    ,0,0
Aragón,Zaragoza,NÓS        ,0,0
Aragón,Zaragoza,unio.cat   ,0,0
Aragón,Zaragoza,VOX        ,1849,0
Aragón,Zaragoza,RECORTES CE,1088,0
Aragón,Zaragoza,MÉS        ,0,0
Aragón,Zaragoza,PCPE       ,845,0
Aragón,Zaragoza,GBAI       ,0,0
Aragón,Zaragoza,EL PI      ,0,0
Aragón,Zaragoza,CCD        ,0,0
Aragón,Zaragoza,EB         ,2967,0
Aragón,Zaragoza,FE de las J,0,0
Aragón,Zaragoza,X LA IZQUIE,0,0
Aragón,Zaragoza,SOMVAL     ,0,0
Aragón,Zaragoza,PUM+J      ,0,0
Aragón,Zaragoza,SAIn       ,0,0
Aragón,Zaragoza,CENTRO MODE,0,0
Aragón,Zaragoza,PT         ,0,0
Aragón,Zaragoza,CANARIAS DE,0,0
Aragón,Zaragoza,P-LIB      ,0,0
Aragón,Zaragoza,PH         ,0,0
Aragón,Zaragoza,ARAPV      ,0,0
Aragón,Zaragoza,EU-eX      ,0,0
Aragón,Zaragoza,PCOE       ,0,0
Aragón,Zaragoza,DN         ,0,0
Aragón,Zaragoza,IFem       ,0,0
Aragón,Zaragoza,PREPAL     ,0,0
Aragón,Zaragoza,EN POSITIU ,0,0
Aragón,Zaragoza,CILUS      ,0,0
Aragón,Zaragoza,CRA        ,0,0
Aragón,Zaragoza,Ln         ,0,0
Aragón,Zaragoza,AVANT      ,0,0
Aragón,Zaragoza,mlgXSÍ     ,0,0
Aragón,Zaragoza,PFyV       ,0,0
Aragón,Zaragoza,AJU        ,0,0
Aragón,Zaragoza,Independien,562,0
Aragón,Zaragoza,FDEE       ,0,0
Aragón,Zaragoza,SOLUCIONA  ,0,0
Aragón,Zaragoza,"JS,PC      ",0,0
Aragón,Zaragoza,+MAS+      ,0,0
Aragón,Zaragoza,PLD        ,0,0
Aragón,Zaragoza,OE         ,0,0
Aragón,Huesca,Abstención,50775,0
Aragón,Huesca,Votos en blanco,1251,0
Aragón,Huesca,Votos nulos,1152,0
Aragón,Huesca,PP         ,39747,1
Aragón,Huesca,PSOE       ,30183,1
Aragón,Huesca,C's        ,19789,0
Aragón,Huesca,PODEMOS    ,21943,1
Aragón,Huesca,EN COMÚ    ,0,0
Aragón,Huesca,IU-UPeC    ,6433,0
Aragón,Huesca,PODEMOS-COM,0,0
Aragón,Huesca,ERC-CATSI  ,0,0
Aragón,Huesca,DL         ,0,0
Aragón,Huesca,PODEMOS-En ,0,0
Aragón,Huesca,EAJ-PNV    ,0,0
Aragón,Huesca,PACMA      ,792,0
Aragón,Huesca,EH Bildu   ,0,0
Aragón,Huesca,UPYD       ,833,0
Aragón,Huesca,CCa-PNC    ,0,0
Aragón,Huesca,NÓS        ,0,0
Aragón,Huesca,unio.cat   ,0,0
Aragón,Huesca,VOX        ,0,0
Aragón,Huesca,RECORTES CE,249,0
Aragón,Huesca,MÉS        ,0,0
Aragón,Huesca,PCPE       ,257,0
