Region,Constituency,Option,Votes,Seats
Andalucía,Sevilla,FJONSA,1029,0
Andalucía,Sevilla,PPROV,443,0
Andalucía,Sevilla,POC,986,0
Aragón,Huesca,Abstención,48360,0
Aragón,Huesca,Votos en blanco,462,0
Aragón,Huesca,Votos nulos,1872,0
Aragón,Huesca,UCD,56449,2
Aragón,Huesca,PSOE,40885,1
Aragón,Huesca,PCE,7724,0
Aragón,Huesca,CD,5280,0
Aragón,Huesca,UN,900,0
Aragón,Huesca,PTE,665,0
Aragón,Huesca,PSOE-H,1017,0
Aragón,Huesca,ORT,263,0
Aragón,Huesca,MC-OIC,629,0
Aragón,Huesca,IR,1308,0
Aragón,Huesca,PCARL,166,0
Aragón,Huesca,OCEBR-UCE,247,0
Aragón,Huesca,LCR,177,0
Aragón,Huesca,FJONSA,247,0
Aragón,Huesca,PSAR - PSDA,1363,0
Aragón,Teruel,Abstención,37146,0
Aragón,Teruel,Votos en blanco,448,0
Aragón,Teruel,Votos nulos,945,0
Aragón,Teruel,UCD,46775,2
Aragón,Teruel,PSOE,22886,1
Aragón,Teruel,PCE,2737,0
Aragón,Teruel,CD,6971,0
Aragón,Teruel,UN,2000,0
Aragón,Teruel,PTE,475,0
Aragón,Teruel,ORT,151,0
Aragón,Teruel,MC-OIC,247,0
Aragón,Teruel,IR,246,0
Aragón,Teruel,PCARL,197,0
Aragón,Teruel,OCEBR-UCE,152,0
Aragón,Teruel,PCT,322,0
Aragón,Teruel,LCR,128,0
Aragón,Teruel,PSAR - PSDA,615,0
Aragón,Zaragoza,Abstención,177649,0
Aragón,Zaragoza,Votos en blanco,1635,0
Aragón,Zaragoza,Votos nulos,6926,0
Aragón,Zaragoza,UCD,153457,4
Aragón,Zaragoza,PSOE,113600,3
Aragón,Zaragoza,PCE,34000,0
Aragón,Zaragoza,CD,22969,0
Aragón,Zaragoza,UN,7843,0
Aragón,Zaragoza,PTE,19883,0
Aragón,Zaragoza,PSOE-H,4022,0
Aragón,Zaragoza,ORT,2432,0
Aragón,Zaragoza,MC-OIC,2780,0
Aragón,Zaragoza,IR,2086,0
Aragón,Zaragoza,PCARL,872,0
Aragón,Zaragoza,OCEBR-UCE,756,0
Aragón,Zaragoza,PCT,1416,0
Aragón,Zaragoza,PAR,38042,1
Aragón,Zaragoza,LCR,788,0
Aragón,Zaragoza,FJONSA,908,0
Aragón,Zaragoza,PSAR - PSDA,17242,0
Principado de Asturias,Asturias,Abstención,323714,0
Principado de Asturias,Asturias,Votos en blanco,1196,0
Principado de Asturias,Asturias,Votos nulos,7815,0
Principado de Asturias,Asturias,UCD,177459,4
Principado de Asturias,Asturias,PSOE,200346,4
Principado de Asturias,Asturias,PCE,73744,1
Principado de Asturias,Asturias,CD,46365,1
Principado de Asturias,Asturias,UN,11178,0
Principado de Asturias,Asturias,PTE,1489,0
Principado de Asturias,Asturias,PSOE-H,3101,0
Principado de Asturias,Asturias,ORT,2518,0
Principado de Asturias,Asturias,MC-OIC,6003,0
Principado de Asturias,Asturias,IR,1740,0
Principado de Asturias,Asturias,OCEBR-UCE,1149,0
Principado de Asturias,Asturias,PCT,3102,0
Principado de Asturias,Asturias,LCR,1312,0
Principado de Asturias,Asturias,FJONSA,1623,0
Principado de Asturias,Asturias,ULE,802,0
Principado de Asturias,Asturias,CNA,3049,0
Principado de Asturias,Asturias,UF-FI-AT,1188,0
Illes Balears,Illes Balears,Abstención,137211,0
Illes Balears,Illes Balears,Votos en blanco,1134,0
Illes Balears,Illes Balears,Votos nulos,14519,0
Illes Balears,Illes Balears,UCD,146927,4
Illes Balears,Illes Balears,PSOE,88232,2
Illes Balears,Illes Balears,PCE,14757,0
Illes Balears,Illes Balears,CD,27554,0
Illes Balears,Illes Balears,UN,3165,0
Illes Balears,Illes Balears,PTE,1793,0
Illes Balears,Illes Balears,ORT,1070,0
Illes Balears,Illes Balears,MC-OIC,1179,0
Illes Balears,Illes Balears,PCARL,1257,0
Illes Balears,Illes Balears,PCT,1544,0
Illes Balears,Illes Balears,LCR,893,0
Illes Balears,Illes Balears,SMIM,10022,0
Illes Balears,Illes Balears,ULE,804,0
Canarias,Las Palmas,Abstención,124220,0
Canarias,Las Palmas,Votos en blanco,1024,0
Canarias,Las Palmas,Votos nulos,8993,0
Canarias,Las Palmas,UCD,171842,4
Canarias,Las Palmas,PSOE,41616,1
Canarias,Las Palmas,PCE,8245,0
Canarias,Las Palmas,CD,8607,0
Canarias,Las Palmas,UN,2218,0
Canarias,Las Palmas,PTE,1315,0
Canarias,Las Palmas,ORT,1165,0
Canarias,Las Palmas,C-UPC,38304,1
Canarias,Las Palmas,IR,1019,0
Canarias,Las Palmas,PCARL,774,0
Canarias,Las Palmas,LCR,826,0
Canarias,Las Palmas,PDPCAN,10099,0
Canarias,Las Palmas,ULE,736,0
Canarias,Santa Cruz de Tenerife,Abstención,223901,0
Canarias,Santa Cruz de Tenerife,Votos en blanco,669,0
Canarias,Santa Cruz de Tenerife,Votos nulos,4531,0
Canarias,Santa Cruz de Tenerife,UCD,139908,5
Canarias,Santa Cruz de Tenerife,PSOE,53604,2
Canarias,Santa Cruz de Tenerife,PCE,11560,0
Canarias,Santa Cruz de Tenerife,CD,11204,0
Canarias,Santa Cruz de Tenerife,UN,3482,0
Canarias,Santa Cruz de Tenerife,PTE,1644,0
Canarias,Santa Cruz de Tenerife,ORT,1796,0
Canarias,Santa Cruz de Tenerife,C-UPC,20649,0
Canarias,Santa Cruz de Tenerife,PCARL,852,0
Canarias,Santa Cruz de Tenerife,LCR,1041,0
Cantabria,Cantabria,Abstención,111008,0
Cantabria,Cantabria,Votos en blanco,1175,0
Cantabria,Cantabria,Votos nulos,5351,0
Cantabria,Cantabria,UCD,108552,3
Cantabria,Cantabria,PSOE,78512,2
Cantabria,Cantabria,PCE,17140,0
Cantabria,Cantabria,CD,26707,0
Cantabria,Cantabria,UN,10106,0
Cantabria,Cantabria,PTE,4014,0
Cantabria,Cantabria,PSOE-H,3735,0
Cantabria,Cantabria,ORT,3267,0
Cantabria,Cantabria,MC-OIC,872,0
Cantabria,Cantabria,IR,643,0
Cantabria,Cantabria,PCARL,1013,0
Cantabria,Cantabria,OCEBR-UCE,772,0
Cantabria,Cantabria,LCR,752,0
Cantabria,Cantabria,FJONSA,1387,0
Cantabria,Cantabria,FE-UF,660,0
Castilla - La Mancha,Albacete,Abstención,68004,0
Castilla - La Mancha,Albacete,Votos en blanco,359,0
Castilla - La Mancha,Albacete,Votos nulos,1569,0
Castilla - La Mancha,Albacete,UCD,65883,2
Castilla - La Mancha,Albacete,PSOE,65465,2
Castilla - La Mancha,Albacete,PCE,20945,0
Castilla - La Mancha,Albacete,CD,8224,0
Castilla - La Mancha,Albacete,UN,3753,0
Castilla - La Mancha,Albacete,PTE,455,0
Castilla - La Mancha,Albacete,PSOE-H,2205,0
Castilla - La Mancha,Albacete,ORT,284,0
Castilla - La Mancha,Albacete,IR,311,0
Castilla - La Mancha,Albacete,PCARL,241,0
Castilla - La Mancha,Albacete,OCEBR-UCE,481,0
Castilla - La Mancha,Albacete,PCT,338,0
Castilla - La Mancha,Albacete,LCR,165,0
Castilla - La Mancha,Ciudad Real,Abstención,114544,0
Castilla - La Mancha,Ciudad Real,Votos en blanco,453,0
Castilla - La Mancha,Ciudad Real,Votos nulos,2352,0
Castilla - La Mancha,Ciudad Real,UCD,100896,3
Castilla - La Mancha,Ciudad Real,PSOE,95996,2
Castilla - La Mancha,Ciudad Real,PCE,19171,0
Castilla - La Mancha,Ciudad Real,CD,11659,0
Castilla - La Mancha,Ciudad Real,UN,10004,0
Castilla - La Mancha,Ciudad Real,PTE,2238,0
Castilla - La Mancha,Ciudad Real,ORT,1296,0
Castilla - La Mancha,Ciudad Real,PCARL,388,0
Castilla - La Mancha,Ciudad Real,OCEBR-UCE,840,0
Castilla - La Mancha,Ciudad Real,FJONSA,910,0
Castilla - La Mancha,Cuenca,Abstención,43496,0
Castilla - La Mancha,Cuenca,Votos en blanco,518,0
Castilla - La Mancha,Cuenca,Votos nulos,1732,0
Castilla - La Mancha,Cuenca,UCD,64273,3
Castilla - La Mancha,Cuenca,PSOE,38654,1
Castilla - La Mancha,Cuenca,PCE,10049,0
Castilla - La Mancha,Cuenca,CD,7388,0
Castilla - La Mancha,Cuenca,PTE,265,0
Castilla - La Mancha,Cuenca,ORT,319,0
Castilla - La Mancha,Cuenca,MC-OIC,196,0
Castilla - La Mancha,Cuenca,PCARL,177,0
Castilla - La Mancha,Cuenca,OCEBR-UCE,181,0
Castilla - La Mancha,Cuenca,FEA,698,0
Castilla - La Mancha,Guadalajara,Abstención,29738,0
Castilla - La Mancha,Guadalajara,Votos en blanco,286,0
Castilla - La Mancha,Guadalajara,Votos nulos,899,0
Castilla - La Mancha,Guadalajara,UCD,36361,2
Castilla - La Mancha,Guadalajara,PSOE,18155,1
Castilla - La Mancha,Guadalajara,PCE,6699,0
Castilla - La Mancha,Guadalajara,CD,8416,0
Castilla - La Mancha,Guadalajara,UN,5131,0
Castilla - La Mancha,Guadalajara,PTE,301,0
Castilla - La Mancha,Guadalajara,PSOE-H,666,0
Castilla - La Mancha,Guadalajara,ORT,513,0
Castilla - La Mancha,Guadalajara,MC-OIC,107,0
Castilla - La Mancha,Guadalajara,OCEBR-UCE,421,0
Castilla - La Mancha,Guadalajara,FJONSA,156,0
Castilla - La Mancha,Guadalajara,FEA,246,0
Castilla - La Mancha,Toledo,Abstención,76481,0
Castilla - La Mancha,Toledo,Votos en blanco,499,0
Castilla - La Mancha,Toledo,Votos nulos,2945,0
Castilla - La Mancha,Toledo,UCD,110700,3
Castilla - La Mancha,Toledo,PSOE,85288,2
Castilla - La Mancha,Toledo,PCE,28961,0
Castilla - La Mancha,Toledo,CD,14933,0
Castilla - La Mancha,Toledo,UN,19383,0
Castilla - La Mancha,Toledo,PTE,1692,0
Castilla - La Mancha,Toledo,PSOE-H,1753,0
Castilla - La Mancha,Toledo,ORT,1421,0
Castilla - La Mancha,Toledo,FJONSA,637,0
Castilla - La Mancha,Toledo,FEA,433,0
Castilla y León,Ávila,Abstención,43176,0
Castilla y León,Ávila,Votos en blanco,499,0
Castilla y León,Ávila,Votos nulos,1202,0
Castilla y León,Ávila,UCD,67001,3
Castilla y León,Ávila,PSOE,20341,0
Castilla y León,Ávila,PCE,3661,0
Castilla y León,Ávila,CD,6995,0
Castilla y León,Ávila,UN,1599,0
Castilla y León,Ávila,PTE,265,0
Castilla y León,Ávila,ORT,278,0
Castilla y León,Ávila,MC-OIC,429,0
Castilla y León,Ávila,PCARL,109,0
Castilla y León,Ávila,PCT,271,0
Castilla y León,Ávila,LCR,125,0
Castilla y León,Ávila,FJONSA,232,0
Castilla y León,Burgos,Abstención,86435,0
Castilla y León,Burgos,Votos en blanco,1026,0
Castilla y León,Burgos,Votos nulos,3087,0
Castilla y León,Burgos,UCD,95425,3
Castilla y León,Burgos,PSOE,41394,1
Castilla y León,Burgos,PCE,7189,0
Castilla y León,Burgos,CD,14759,0
Castilla y León,Burgos,UN,6900,0
Castilla y León,Burgos,PTE,2215,0
Castilla y León,Burgos,PSOE-H,2250,0
Castilla y León,Burgos,ORT,2288,0
Castilla y León,Burgos,MC-OIC,1139,0
Castilla y León,Burgos,PCARL,499,0
Castilla y León,Burgos,LCR,837,0
Castilla y León,Burgos,FJONSA,729,0
Castilla y León,Burgos,PANCAL,2636,0
Castilla y León,Burgos,PRE,963,0
Castilla y León,León,Abstención,149057,0
Castilla y León,León,Votos en blanco,1075,0
Castilla y León,León,Votos nulos,3614,0
Castilla y León,León,UCD,129085,4
Castilla y León,León,PSOE,71533,2
Castilla y León,León,PCE,15157,0
Castilla y León,León,CD,29313,0
Castilla y León,León,UN,3029,0
Castilla y León,León,PTE,1405,0
Castilla y León,León,ORT,1262,0
Castilla y León,León,MC-OIC,630,0
Castilla y León,León,PCARL,335,0
Castilla y León,León,PCT,1408,0
Castilla y León,León,LCR,515,0
Castilla y León,León,FJONSA,1227,0
Castilla y León,León,PRE,1379,0
Castilla y León,León,ULE,118,0
Castilla y León,Palencia,Abstención,40906,0
Castilla y León,Palencia,Votos en blanco,648,0
Castilla y León,Palencia,Votos nulos,1587,0
Castilla y León,Palencia,UCD,51069,2
Castilla y León,Palencia,PSOE,25888,1
Castilla y León,Palencia,PCE,4517,0
Castilla y León,Palencia,CD,9351,0
Castilla y León,Palencia,UN,3746,0
Castilla y León,Palencia,PTE,1033,0
Castilla y León,Palencia,ORT,325,0
Castilla y León,Palencia,MC-OIC,302,0
Castilla y León,Palencia,PCARL,153,0
Castilla y León,Palencia,OCEBR-UCE,244,0
Castilla y León,Palencia,PCT,571,0
Castilla y León,Palencia,FJONSA,367,0
Castilla y León,Palencia,PRE,466,0
Castilla y León,Palencia,PPROV,117,0
Castilla y León,Palencia,POC,493,0
Castilla y León,Salamanca,Abstención,78627,0
Castilla y León,Salamanca,Votos en blanco,1210,0
Castilla y León,Salamanca,Votos nulos,3420,0
Castilla y León,Salamanca,UCD,104328,3
Castilla y León,Salamanca,PSOE,51866,1
Castilla y León,Salamanca,PCE,7837,0
Castilla y León,Salamanca,CD,14992,0
Castilla y León,Salamanca,UN,1946,0
Castilla y León,Salamanca,PTE,1133,0
Castilla y León,Salamanca,PSOE-H,2642,0
Castilla y León,Salamanca,ORT,831,0
Castilla y León,Salamanca,MC-OIC,487,0
Castilla y León,Salamanca,IR,587,0
Castilla y León,Salamanca,LCR,692,0
Castilla y León,Salamanca,FJONSA,432,0
Castilla y León,Salamanca,CIC,6115,0
Castilla y León,Segovia,Abstención,27074,0
Castilla y León,Segovia,Votos en blanco,567,0
Castilla y León,Segovia,Votos nulos,1028,0
Castilla y León,Segovia,UCD,49375,2
Castilla y León,Segovia,PSOE,19216,1
Castilla y León,Segovia,PCE,3450,0
Castilla y León,Segovia,CD,5458,0
Castilla y León,Segovia,UN,948,0
Castilla y León,Segovia,PTE,306,0
Castilla y León,Segovia,ORT,299,0
Castilla y León,Segovia,MC-OIC,532,0
Castilla y León,Segovia,FJONSA,195,0
Castilla y León,Segovia,PRE,2912,0
Castilla y León,Soria,Abstención,24818,0
Castilla y León,Soria,Votos en blanco,588,0
Castilla y León,Soria,Votos nulos,1426,0
Castilla y León,Soria,UCD,31756,2
Castilla y León,Soria,PSOE,14187,1
Castilla y León,Soria,PCE,1550,0
Castilla y León,Soria,CD,5567,0
Castilla y León,Soria,UN,664,0
Castilla y León,Soria,PTE,341,0
Castilla y León,Soria,ORT,320,0
Castilla y León,Soria,MC-OIC,301,0
Castilla y León,Soria,OCEBR-UCE,246,0
Castilla y León,Valladolid,Abstención,87246,0
Castilla y León,Valladolid,Votos en blanco,1438,0
Castilla y León,Valladolid,Votos nulos,2373,0
Castilla y León,Valladolid,UCD,93062,3
Castilla y León,Valladolid,PSOE,71230,2
Castilla y León,Valladolid,PCE,18229,0
Castilla y León,Valladolid,CD,19706,0
Castilla y León,Valladolid,UN,8931,0
Castilla y León,Valladolid,PTE,3117,0
Castilla y León,Valladolid,PSOE-H,2802,0
Castilla y León,Valladolid,ORT,1570,0
Castilla y León,Valladolid,MC-OIC,1755,0
Castilla y León,Valladolid,IR,740,0
Castilla y León,Valladolid,OCEBR-UCE,1045,0
Castilla y León,Valladolid,PCT,1032,0
Castilla y León,Valladolid,LCR,627,0
Castilla y León,Valladolid,FJONSA,1164,0
Castilla y León,Valladolid,PANCAL,13380,0
Castilla y León,Valladolid,PLIB,745,0
Castilla y León,Valladolid,PRE,3528,0
Castilla y León,Valladolid,FEA,643,0
Castilla y León,Zamora,Abstención,56480,0
Castilla y León,Zamora,Votos en blanco,881,0
Castilla y León,Zamora,Votos nulos,2493,0
Castilla y León,Zamora,UCD,61025,3
Castilla y León,Zamora,PSOE,27143,1
Castilla y León,Zamora,PCE,3506,0
Castilla y León,Zamora,CD,19603,0
Castilla y León,Zamora,UN,2111,0
Castilla y León,Zamora,PTE,591,0
Castilla y León,Zamora,ORT,463,0
Castilla y León,Zamora,MC-OIC,563,0
Castilla y León,Zamora,OCEBR-UCE,372,0
Castilla y León,Zamora,PCT,488,0
Castilla y León,Zamora,FJONSA,400,0
Castilla y León,Zamora,PLIB,2458,0
Castilla y León,Zamora,PRE,1076,0
Cataluña,Barcelona,Abstención,1129224,0
Cataluña,Barcelona,Votos en blanco,9714,0
Cataluña,Barcelona,Votos nulos,42753,0
Cataluña,Barcelona,UCD,387543,6
Cataluña,Barcelona,PSOE,694847,12
Cataluña,Barcelona,PCE,436908,7
Cataluña,Barcelona,CD,84195,1
Cataluña,Barcelona,CIU,362427,6
Cataluña,Barcelona,UN,20743,0
Cataluña,Barcelona,PTE,36001,0
Cataluña,Barcelona,PSOE-H,29868,0
Cataluña,Barcelona,ORT,11122,0
Cataluña,Barcelona,ERFN,88770,1
Cataluña,Barcelona,EE,2550,0
Cataluña,Barcelona,MC-OIC,10714,0
Cataluña,Barcelona,BEAN,41430,0
Cataluña,Barcelona,IR,15019,0
Cataluña,Barcelona,PCARL,2554,0
Cataluña,Barcelona,OCEBR-UCE,14635,0
Cataluña,Barcelona,PCT,10022,0
Cataluña,Barcelona,LCR,5775,0
Cataluña,Barcelona,FJONSA,3908,0
Cataluña,Barcelona,PLIB,3267,0
Cataluña,Barcelona,PSIN,5932,0
Cataluña,Barcelona,ULE,1838,0
Cataluña,Barcelona,E CATALA,5767,0
Cataluña,Barcelona,DSCC,4976,0
Cataluña,Barcelona,PPROV,1622,0
Cataluña,Barcelona,PIPPA,2409,0
Cataluña,Girona,Abstención,95903,0
Cataluña,Girona,Votos en blanco,728,0
Cataluña,Girona,Votos nulos,4042,0
Cataluña,Girona,UCD,58939,2
Cataluña,Girona,PSOE,66328,2
Cataluña,Girona,PCE,22261,0
Cataluña,Girona,CD,7927,0
Cataluña,Girona,CIU,58735,1
Cataluña,Girona,UN,2372,0
Cataluña,Girona,PTE,1229,0
Cataluña,Girona,ORT,513,0
Cataluña,Girona,ERFN,9964,0
Cataluña,Girona,MC-OIC,457,0
Cataluña,Girona,BEAN,1939,0
Cataluña,Girona,IR,1374,0
Cataluña,Girona,PCARL,517,0
Cataluña,Girona,OCEBR-UCE,1455,0
Cataluña,Girona,PCT,1440,0
Cataluña,Girona,LCR,416,0
Cataluña,Lleida,Abstención,92928,0
Cataluña,Lleida,Votos en blanco,679,0
Cataluña,Lleida,Votos nulos,2486,0
Cataluña,Lleida,UCD,54540,2
Cataluña,Lleida,PSOE,42937,1
Cataluña,Lleida,PCE,18340,0
Cataluña,Lleida,CD,5509,0
Cataluña,Lleida,CIU,27399,1
Cataluña,Lleida,UN,1875,0
Cataluña,Lleida,PTE,1914,0
Cataluña,Lleida,ORT,355,0
Cataluña,Lleida,ERFN,13336,0
Cataluña,Lleida,MC-OIC,562,0
Cataluña,Lleida,BEAN,1476,0
Cataluña,Lleida,IR,1066,0
Cataluña,Lleida,PCARL,461,0
Cataluña,Lleida,OCEBR-UCE,618,0
Cataluña,Lleida,LCR,371,0
Cataluña,Lleida,ULE,171,0
Cataluña,Lleida,E CATALA,561,0
Cataluña,Tarragona,Abstención,120505,0
Cataluña,Tarragona,Votos en blanco,591,0
Cataluña,Tarragona,Votos nulos,3685,0
Cataluña,Tarragona,UCD,69926,2
Cataluña,Tarragona,PSOE,71417,2
Cataluña,Tarragona,PCE,35283,1
Cataluña,Tarragona,CD,9998,0
Cataluña,Tarragona,CIU,34792,0
Cataluña,Tarragona,UN,2311,0
Cataluña,Tarragona,PTE,1201,0
Cataluña,Tarragona,ORT,1038,0
Cataluña,Tarragona,ERFN,11382,0
Cataluña,Tarragona,MC-OIC,1295,0
Cataluña,Tarragona,BEAN,2117,0
Cataluña,Tarragona,IR,1099,0
Cataluña,Tarragona,PCARL,1622,0
Cataluña,Tarragona,OCEBR-UCE,921,0
Cataluña,Tarragona,PCT,1746,0
Cataluña,Tarragona,LCR,375,0
Cataluña,Tarragona,FJONSA,410,0
Cataluña,Tarragona,ULE,291,0
Extremadura,Badajoz,Abstención,129445,0
Extremadura,Badajoz,Votos en blanco,573,0
Extremadura,Badajoz,Votos nulos,3240,0
Extremadura,Badajoz,UCD,146699,4
Extremadura,Badajoz,PSOE,122680,3
Extremadura,Badajoz,PCE,30873,0
Extremadura,Badajoz,CD,11194,0
Extremadura,Badajoz,UN,6220,0
Extremadura,Badajoz,PTE,1852,0
Extremadura,Badajoz,PSOE-H,3183,0
Extremadura,Badajoz,ORT,4779,0
Extremadura,Badajoz,MC-OIC,369,0
Extremadura,Badajoz,IR,470,0
Extremadura,Cáceres,Abstención,101946,0
Extremadura,Cáceres,Votos en blanco,456,0
Extremadura,Cáceres,Votos nulos,2728,0
Extremadura,Cáceres,UCD,97592,3
Extremadura,Cáceres,PSOE,78670,2
Extremadura,Cáceres,PCE,10777,0
Extremadura,Cáceres,CD,8490,0
Extremadura,Cáceres,UN,5656,0
Extremadura,Cáceres,PTE,1427,0
Extremadura,Cáceres,ORT,1503,0
Extremadura,Cáceres,MC-OIC,974,0
Extremadura,Cáceres,FJONSA,746,0
Extremadura,Cáceres,FEA,716,0
Galicia,A Coruña,Abstención,383172,0
Galicia,A Coruña,Votos en blanco,402,0
Galicia,A Coruña,Votos nulos,8319,0
Galicia,A Coruña,UCD,200120,6
Galicia,A Coruña,PSOE,76873,2
Galicia,A Coruña,PCE,20213,0
Galicia,A Coruña,CD,50588,1
Galicia,A Coruña,UN,4285,0
Galicia,A Coruña,PTE,3043,0
Galicia,A Coruña,PSOE-H,12368,0
Galicia,A Coruña,ORT,1423,0
Galicia,A Coruña,MC-OIC,2254,0
Galicia,A Coruña,BNPG,23247,0
Galicia,A Coruña,PG-POG-PSG,28136,0
Galicia,A Coruña,IR,1490,0
Galicia,A Coruña,OCEBR-UCE,1446,0
