Region,Constituency,Option,Votes,Seats
Comunitat Valenciana,Valencia / València,LAE,296,0
Ciudad de Ceuta,Ceuta,Abstención,18566,0
Ciudad de Ceuta,Ceuta,Votos en blanco,395,0
Ciudad de Ceuta,Ceuta,Votos nulos,242,0
Ciudad de Ceuta,Ceuta,PP,17288,1
Ciudad de Ceuta,Ceuta,PSOE,11627,0
Ciudad de Ceuta,Ceuta,IU,718,0
Ciudad de Ceuta,Ceuta,PRT,56,0
Ciudad de Ceuta,Ceuta,PH,41,0
Ciudad de Ceuta,Ceuta,PSPC,2365,0
Ciudad de Melilla,Melilla,Abstención,16901,0
Ciudad de Melilla,Melilla,Votos en blanco,441,0
Ciudad de Melilla,Melilla,Votos nulos,251,0
Ciudad de Melilla,Melilla,PP,13788,1
Ciudad de Melilla,Melilla,PSOE,11810,0
Ciudad de Melilla,Melilla,IU,950,0
Ciudad de Melilla,Melilla,UC,74,0
Ciudad de Melilla,Melilla,PNM,200,0
