Region,Constituency,Option,Votes,Seats
Andalucía,Huelva,FE de las JONS,113,0
Andalucía,Huelva,D.N.,200,0
Andalucía,Huelva,PFyV,121,0
Andalucía,Huelva,PH,109,0
Andalucía,Huelva,AES,81,0
Andalucía,Huelva,E-2000,99,0
Andalucía,Jaén,Abstención,113417,0
Andalucía,Jaén,Votos en blanco,3223,0
Andalucía,Jaén,Votos nulos,2319,0
Andalucía,Jaén,P.S.O.E.,230026,4
Andalucía,Jaén,P.P.,151340,2
Andalucía,Jaén,I.U.,19859,0
Andalucía,Jaén,UPyD,1958,0
Andalucía,Jaén,CA,4637,0
Andalucía,Jaén,C's,201,0
Andalucía,Jaén,PACMA,413,0
Andalucía,Jaén,VERDES,647,0
Andalucía,Jaén,PUM+J,200,0
Andalucía,Jaén,P.S.D.,458,0
Andalucía,Jaén,P.C.P.E.,368,0
Andalucía,Jaén,CENB,246,0
Andalucía,Jaén,FE de las JONS,182,0
Andalucía,Jaén,D.N.,137,0
Andalucía,Jaén,PFyV,107,0
Andalucía,Jaén,PH,124,0
Andalucía,Jaén,AES,83,0
Andalucía,Jaén,E-2000,106,0
Andalucía,Jaén,SAIn,291,0
Andalucía,Málaga,Abstención,308673,0
Andalucía,Málaga,Votos en blanco,8052,0
Andalucía,Málaga,Votos nulos,4557,0
Andalucía,Málaga,P.S.O.E.,359046,5
Andalucía,Málaga,P.P.,328314,5
Andalucía,Málaga,I.U.,38716,0
Andalucía,Málaga,UPyD,7327,0
Andalucía,Málaga,CA,11177,0
Andalucía,Málaga,C's,1224,0
Andalucía,Málaga,PACMA,1308,0
Andalucía,Málaga,VERDES,3251,0
Andalucía,Málaga,PUM+J,641,0
Andalucía,Málaga,P.S.D.,977,0
Andalucía,Málaga,P.C.P.E.,702,0
Andalucía,Málaga,FE de las JONS,326,0
Andalucía,Málaga,D.N.,346,0
Andalucía,Málaga,PFyV,331,0
Andalucía,Málaga,PH,318,0
Andalucía,Málaga,RCN-NOK,1155,0
Andalucía,Málaga,AES,195,0
Andalucía,Málaga,E-2000,257,0
Andalucía,Málaga,F.A.,208,0
Andalucía,Málaga,A.u.N.,272,0
Andalucía,Málaga,FRENTE,177,0
Andalucía,Sevilla,Abstención,384364,0
Andalucía,Sevilla,Votos en blanco,12019,0
Andalucía,Sevilla,Votos nulos,6170,0
Andalucía,Sevilla,P.S.O.E.,626558,8
Andalucía,Sevilla,P.P.,339644,4
Andalucía,Sevilla,I.U.,58091,0
Andalucía,Sevilla,UPyD,13467,0
Andalucía,Sevilla,CA,18206,0
Andalucía,Sevilla,C's,682,0
Andalucía,Sevilla,PACMA,1517,0
Andalucía,Sevilla,VERDES,3065,0
Andalucía,Sevilla,PUM+J,807,0
Andalucía,Sevilla,P.C.P.E.,533,0
Andalucía,Sevilla,FE de las JONS,414,0
Andalucía,Sevilla,D.N.,279,0
Andalucía,Sevilla,PFyV,365,0
Andalucía,Sevilla,PH,393,0
Andalucía,Sevilla,P.O.S.I.,1058,0
Andalucía,Sevilla,AES,287,0
Andalucía,Sevilla,F.A.,189,0
Andalucía,Sevilla,SAIn,612,0
Andalucía,Sevilla,AMD,356,0
Aragón,Huesca,Abstención,43234,0
Aragón,Huesca,Votos en blanco,1759,0
Aragón,Huesca,Votos nulos,776,0
Aragón,Huesca,P.S.O.E.,62954,2
Aragón,Huesca,P.P.,49748,1
Aragón,Huesca,I.U.,3815,0
Aragón,Huesca,UPyD,1719,0
Aragón,Huesca,C's,129,0
Aragón,Huesca,PACMA,179,0
Aragón,Huesca,PAR,6665,0
Aragón,Huesca,CHA,3892,0
Aragón,Huesca,LV-GV,561,0
Aragón,Huesca,PUM+J,95,0
Aragón,Huesca,P.S.D.,79,0
Aragón,Huesca,P.C.P.E.,65,0
Aragón,Huesca,CENB,169,0
Aragón,Huesca,FE de las JONS,61,0
Aragón,Huesca,D.N.,76,0
Aragón,Huesca,PFyV,50,0
Aragón,Huesca,PH,30,0
Aragón,Huesca,AES,21,0
Aragón,Huesca,F.A.,38,0
Aragón,Huesca,A.u.N.,98,0
Aragón,Huesca,pCUA,52,0
Aragón,Teruel,Abstención,26759,0
Aragón,Teruel,Votos en blanco,944,0
Aragón,Teruel,Votos nulos,667,0
Aragón,Teruel,P.S.O.E.,38617,2
Aragón,Teruel,P.P.,34386,1
Aragón,Teruel,I.U.,2270,0
Aragón,Teruel,UPyD,388,0
Aragón,Teruel,C's,113,0
Aragón,Teruel,PACMA,93,0
Aragón,Teruel,PAR,7440,0
Aragón,Teruel,CHA,2029,0
Aragón,Teruel,LV-GV,170,0
Aragón,Teruel,PUM+J,30,0
Aragón,Teruel,P.S.D.,30,0
Aragón,Teruel,P.C.P.E.,49,0
Aragón,Teruel,FE de las JONS,55,0
Aragón,Teruel,D.N.,34,0
Aragón,Teruel,PFyV,18,0
Aragón,Teruel,AES,21,0
Aragón,Teruel,E-2000,16,0
Aragón,Teruel,F.A.,17,0
Aragón,Teruel,A.u.N.,13,0
Aragón,Teruel,Centristas PCTR,10,0
Aragón,Teruel,pCUA,43,0
Aragón,Zaragoza,Abstención,174794,0
Aragón,Zaragoza,Votos en blanco,6917,0
Aragón,Zaragoza,Votos nulos,2710,0
Aragón,Zaragoza,P.S.O.E.,254479,4
Aragón,Zaragoza,P.P.,199934,3
Aragón,Zaragoza,I.U.,15731,0
Aragón,Zaragoza,UPyD,6621,0
Aragón,Zaragoza,C's,755,0
Aragón,Zaragoza,PACMA,958,0
Aragón,Zaragoza,PAR,25949,0
Aragón,Zaragoza,CHA,32281,0
Aragón,Zaragoza,LV-GV,1758,0
Aragón,Zaragoza,PUM+J,372,0
Aragón,Zaragoza,P.S.D.,286,0
Aragón,Zaragoza,P.C.P.E.,200,0
Aragón,Zaragoza,CENB,376,0
Aragón,Zaragoza,FE de las JONS,236,0
Aragón,Zaragoza,D.N.,323,0
Aragón,Zaragoza,PFyV,262,0
Aragón,Zaragoza,PH,91,0
Aragón,Zaragoza,AES,76,0
Aragón,Zaragoza,E-2000,73,0
Aragón,Zaragoza,F.A.,135,0
Aragón,Zaragoza,A.u.N.,133,0
Aragón,Zaragoza,FRENTE,113,0
Aragón,Zaragoza,pCUA,380,0
Principado de Asturias,Asturias,Abstención,281962,0
Principado de Asturias,Asturias,Votos en blanco,8630,0
Principado de Asturias,Asturias,Votos nulos,4533,0
Principado de Asturias,Asturias,P.S.O.E.,326477,4
Principado de Asturias,Asturias,P.P.,289305,4
Principado de Asturias,Asturias,I.U.,49936,0
Principado de Asturias,Asturias,UPyD,9485,0
Principado de Asturias,Asturias,C's,575,0
Principado de Asturias,Asturias,PACMA,1193,0
Principado de Asturias,Asturias,LV-GV,1906,0
Principado de Asturias,Asturias,PUM+J,446,0
Principado de Asturias,Asturias,P.S.D.,778,0
Principado de Asturias,Asturias,P.C.P.E.,946,0
Principado de Asturias,Asturias,CENB,617,0
Principado de Asturias,Asturias,FE de las JONS,237,0
Principado de Asturias,Asturias,D.N.,549,0
Principado de Asturias,Asturias,PFyV,159,0
Principado de Asturias,Asturias,PH,151,0
Principado de Asturias,Asturias,P.O.S.I.,262,0
Principado de Asturias,Asturias,AES,98,0
Principado de Asturias,Asturias,F.A.,90,0
Principado de Asturias,Asturias,SAIn,250,0
Principado de Asturias,Asturias,AMD,369,0
Principado de Asturias,Asturias,IR,529,0
Principado de Asturias,Asturias,A.u.N.,67,0
Principado de Asturias,Asturias,P.C.,57,0
Principado de Asturias,Asturias,FRENTE,75,0
Principado de Asturias,Asturias,AA,1299,0
Principado de Asturias,Asturias,UNIDA,848,0
Principado de Asturias,Asturias,PUEDE,117,0
Principado de Asturias,Asturias,CDAS,216,0
Principado de Asturias,Asturias,M.F.E.,68,0
Illes Balears,Illes Balears,Abstención,229276,0
Illes Balears,Illes Balears,Votos en blanco,6026,0
Illes Balears,Illes Balears,Votos nulos,4079,0
Illes Balears,Illes Balears,P.S.O.E.,209451,4
Illes Balears,Illes Balears,P.P.,208246,4
Illes Balears,Illes Balears,I.U.,13447,0
Illes Balears,Illes Balears,UPyD,3107,0
Illes Balears,Illes Balears,C's,723,0
Illes Balears,Illes Balears,PACMA,1173,0
Illes Balears,Illes Balears,LV-GV,2098,0
Illes Balears,Illes Balears,UNITAT PER LES ILLES,25454,0
Illes Balears,Illes Balears,PUM+J,425,0
Illes Balears,Illes Balears,P.C.P.E.,415,0
Illes Balears,Illes Balears,CENB,1010,0
Illes Balears,Illes Balears,FE de las JONS,334,0
Illes Balears,Illes Balears,D.N.,250,0
Illes Balears,Illes Balears,PFyV,284,0
Illes Balears,Illes Balears,PH,206,0
Illes Balears,Illes Balears,AES,112,0
Illes Balears,Illes Balears,F.A.,158,0
Illes Balears,Illes Balears,PIIB,360,0
Illes Balears,Illes Balears,TD,159,0
Illes Balears,Illes Balears,ABA,145,0
Canarias,Las Palmas,Abstención,253566,0
Canarias,Las Palmas,Votos en blanco,4078,0
Canarias,Las Palmas,Votos nulos,3935,0
Canarias,Las Palmas,P.S.O.E.,215560,4
Canarias,Las Palmas,P.P.,201067,4
Canarias,Las Palmas,I.U.,5532,0
Canarias,Las Palmas,UPyD,1827,0
Canarias,Las Palmas,CC-PNC,31103,0
Canarias,Las Palmas,C's,195,0
Canarias,Las Palmas,PACMA,631,0
Canarias,Las Palmas,VERDES,2886,0
Canarias,Las Palmas,NC-CCN,38024,0
Canarias,Las Palmas,LV-GV,1231,0
Canarias,Las Palmas,PUM+J,411,0
Canarias,Las Palmas,P.S.D.,387,0
Canarias,Las Palmas,P.C.P.E.,712,0
Canarias,Las Palmas,CENB,207,0
Canarias,Las Palmas,FE de las JONS,174,0
Canarias,Las Palmas,D.N.,219,0
Canarias,Las Palmas,PFyV,191,0
Canarias,Las Palmas,PH,429,0
Canarias,Las Palmas,AES,207,0
Canarias,Las Palmas,F.A.,109,0
Canarias,Las Palmas,SAIn,235,0
Canarias,Las Palmas,ANC,376,0
Canarias,Las Palmas,UNIDAD DEL PUEBLO,454,0
Canarias,Las Palmas,MUPC,211,0
Canarias,Santa Cruz de Tenerife,Abstención,267317,0
Canarias,Santa Cruz de Tenerife,Votos en blanco,3258,0
Canarias,Santa Cruz de Tenerife,Votos nulos,2673,0
Canarias,Santa Cruz de Tenerife,P.S.O.E.,179622,3
Canarias,Santa Cruz de Tenerife,P.P.,148501,2
Canarias,Santa Cruz de Tenerife,I.U.,6940,0
Canarias,Santa Cruz de Tenerife,UPyD,1750,0
Canarias,Santa Cruz de Tenerife,CC-PNC,143526,2
Canarias,Santa Cruz de Tenerife,C's,158,0
Canarias,Santa Cruz de Tenerife,VERDES,2071,0
Canarias,Santa Cruz de Tenerife,LV-GV,1487,0
Canarias,Santa Cruz de Tenerife,PUM+J,442,0
Canarias,Santa Cruz de Tenerife,P.S.D.,470,0
Canarias,Santa Cruz de Tenerife,P.C.P.E.,646,0
Canarias,Santa Cruz de Tenerife,CENB,468,0
Canarias,Santa Cruz de Tenerife,FE de las JONS,125,0
Canarias,Santa Cruz de Tenerife,D.N.,199,0
Canarias,Santa Cruz de Tenerife,PFyV,159,0
Canarias,Santa Cruz de Tenerife,PH,205,0
Canarias,Santa Cruz de Tenerife,AES,141,0
Canarias,Santa Cruz de Tenerife,F.A.,134,0
Canarias,Santa Cruz de Tenerife,FRENTE,85,0
Canarias,Santa Cruz de Tenerife,C.D.L.,208,0
Canarias,Santa Cruz de Tenerife,ANC,641,0
Canarias,Santa Cruz de Tenerife,UNIDAD DEL PUEBLO,245,0
Canarias,Santa Cruz de Tenerife,MUPC,286,0
Canarias,Santa Cruz de Tenerife,UCPIC,464,0
Cantabria,Cantabria,Abstención,115277,0
Cantabria,Cantabria,Votos en blanco,4551,0
Cantabria,Cantabria,Votos nulos,2926,0
Cantabria,Cantabria,P.S.O.E.,161279,2
Cantabria,Cantabria,P.P.,184853,3
Cantabria,Cantabria,I.U.,8395,0
Cantabria,Cantabria,UPyD,5094,0
Cantabria,Cantabria,C's,286,0
Cantabria,Cantabria,PACMA,713,0
Cantabria,Cantabria,PUM+J,353,0
Cantabria,Cantabria,LVE,1060,0
Cantabria,Cantabria,P.S.D.,444,0
Cantabria,Cantabria,P.C.P.E.,497,0
Cantabria,Cantabria,CENB,297,0
Cantabria,Cantabria,FE de las JONS,302,0
Cantabria,Cantabria,D.N.,154,0
Cantabria,Cantabria,PFyV,166,0
Cantabria,Cantabria,PH,175,0
Cantabria,Cantabria,AES,157,0
Cantabria,Cantabria,F.A.,112,0
Cantabria,Cantabria,SAIn,219,0
Cantabria,Cantabria,AMD,394,0
Cantabria,Cantabria,ABLA,305,0
Castilla - La Mancha,Albacete,Abstención,61678,0
Castilla - La Mancha,Albacete,Votos en blanco,2717,0
Castilla - La Mancha,Albacete,Votos nulos,1741,0
Castilla - La Mancha,Albacete,P.S.O.E.,109682,2
Castilla - La Mancha,Albacete,P.P.,113609,2
Castilla - La Mancha,Albacete,I.U.,8104,0
Castilla - La Mancha,Albacete,UPyD,3078,0
Castilla - La Mancha,Albacete,C's,151,0
Castilla - La Mancha,Albacete,PACMA,443,0
Castilla - La Mancha,Albacete,PUM+J,372,0
Castilla - La Mancha,Albacete,P.S.D.,377,0
Castilla - La Mancha,Albacete,P.C.P.E.,153,0
Castilla - La Mancha,Albacete,CENB,327,0
Castilla - La Mancha,Albacete,FE de las JONS,137,0
Castilla - La Mancha,Albacete,D.N.,114,0
Castilla - La Mancha,Albacete,PFyV,130,0
Castilla - La Mancha,Albacete,PH,120,0
Castilla - La Mancha,Albacete,AES,48,0
Castilla - La Mancha,Albacete,E-2000,117,0
Castilla - La Mancha,Albacete,TC,79,0
Castilla - La Mancha,Albacete,F.A.,51,0
Castilla - La Mancha,Ciudad Real,Abstención,85490,0
Castilla - La Mancha,Ciudad Real,Votos en blanco,3243,0
Castilla - La Mancha,Ciudad Real,Votos nulos,2328,0
Castilla - La Mancha,Ciudad Real,P.S.O.E.,145225,2
Castilla - La Mancha,Ciudad Real,P.P.,148363,3
Castilla - La Mancha,Ciudad Real,I.U.,8137,0
Castilla - La Mancha,Ciudad Real,UPyD,2546,0
Castilla - La Mancha,Ciudad Real,C's,118,0
Castilla - La Mancha,Ciudad Real,PACMA,353,0
Castilla - La Mancha,Ciudad Real,PUM+J,249,0
Castilla - La Mancha,Ciudad Real,LVE,784,0
Castilla - La Mancha,Ciudad Real,P.S.D.,295,0
Castilla - La Mancha,Ciudad Real,P.C.P.E.,145,0
Castilla - La Mancha,Ciudad Real,CENB,238,0
Castilla - La Mancha,Ciudad Real,FE de las JONS,183,0
Castilla - La Mancha,Ciudad Real,D.N.,83,0
Castilla - La Mancha,Ciudad Real,PFyV,56,0
Castilla - La Mancha,Ciudad Real,PH,54,0
Castilla - La Mancha,Ciudad Real,AES,80,0
Castilla - La Mancha,Ciudad Real,E-2000,43,0
Castilla - La Mancha,Ciudad Real,TC,113,0
Castilla - La Mancha,Ciudad Real,C.T.C.,19,0
Castilla - La Mancha,Ciudad Real,Ud. Ca.,198,0
Castilla - La Mancha,Cuenca,Abstención,30383,0
Castilla - La Mancha,Cuenca,Votos en blanco,1259,0
Castilla - La Mancha,Cuenca,Votos nulos,1015,0
Castilla - La Mancha,Cuenca,P.S.O.E.,60108,1
Castilla - La Mancha,Cuenca,P.P.,66282,2
Castilla - La Mancha,Cuenca,I.U.,3168,0
Castilla - La Mancha,Cuenca,UPyD,1011,0
Castilla - La Mancha,Cuenca,C's,58,0
Castilla - La Mancha,Cuenca,PUM+J,86,0
Castilla - La Mancha,Cuenca,LVE,313,0
Castilla - La Mancha,Cuenca,P.S.D.,123,0
Castilla - La Mancha,Cuenca,P.C.P.E.,60,0
Castilla - La Mancha,Cuenca,CENB,95,0
Castilla - La Mancha,Cuenca,FE de las JONS,60,0
Castilla - La Mancha,Cuenca,D.N.,29,0
Castilla - La Mancha,Cuenca,PFyV,38,0
Castilla - La Mancha,Cuenca,PH,28,0
Castilla - La Mancha,Cuenca,AES,41,0
Castilla - La Mancha,Cuenca,E-2000,22,0
Castilla - La Mancha,Cuenca,TC,83,0
Castilla - La Mancha,Cuenca,F.A.,25,0
Castilla - La Mancha,Cuenca,ixC,100,0
Castilla - La Mancha,Guadalajara,Abstención,33898,0
Castilla - La Mancha,Guadalajara,Votos en blanco,1396,0
Castilla - La Mancha,Guadalajara,Votos nulos,990,0
Castilla - La Mancha,Guadalajara,P.S.O.E.,54738,1
Castilla - La Mancha,Guadalajara,P.P.,67668,2
Castilla - La Mancha,Guadalajara,I.U.,4390,0
Castilla - La Mancha,Guadalajara,UPyD,2820,0
Castilla - La Mancha,Guadalajara,C's,126,0
Castilla - La Mancha,Guadalajara,PACMA,308,0
Castilla - La Mancha,Guadalajara,PUM+J,104,0
Castilla - La Mancha,Guadalajara,LVE,563,0
Castilla - La Mancha,Guadalajara,P.S.D.,172,0
Castilla - La Mancha,Guadalajara,P.C.P.E.,106,0
Castilla - La Mancha,Guadalajara,CENB,163,0
Castilla - La Mancha,Guadalajara,FE de las JONS,91,0
Castilla - La Mancha,Guadalajara,D.N.,146,0
Castilla - La Mancha,Guadalajara,PFyV,32,0
Castilla - La Mancha,Guadalajara,PH,243,0
Castilla - La Mancha,Guadalajara,AES,60,0
Castilla - La Mancha,Guadalajara,E-2000,36,0
Castilla - La Mancha,Guadalajara,TC,123,0
Castilla - La Mancha,Guadalajara,F.A.,56,0
Castilla - La Mancha,Guadalajara,FRENTE,39,0
Castilla - La Mancha,Guadalajara,C.D.Es.,57,0
Castilla - La Mancha,Guadalajara,C.T.C.,9,0
Castilla - La Mancha,Guadalajara,P.R.GU.,152,0
Castilla - La Mancha,Toledo,Abstención,92829,0
Castilla - La Mancha,Toledo,Votos en blanco,3058,0
Castilla - La Mancha,Toledo,Votos nulos,2929,0
Castilla - La Mancha,Toledo,P.S.O.E.,168649,3
Castilla - La Mancha,Toledo,P.P.,201166,3
Castilla - La Mancha,Toledo,I.U.,11626,0
Castilla - La Mancha,Toledo,UPyD,3775,0
Castilla - La Mancha,Toledo,C's,218,0
Castilla - La Mancha,Toledo,LV-GV,1004,0
Castilla - La Mancha,Toledo,PUM+J,217,0
Castilla - La Mancha,Toledo,LVE,763,0
Castilla - La Mancha,Toledo,P.S.D.,336,0
Castilla - La Mancha,Toledo,P.C.P.E.,215,0
Castilla - La Mancha,Toledo,CENB,241,0
Castilla - La Mancha,Toledo,FE de las JONS,227,0
Castilla - La Mancha,Toledo,D.N.,162,0
Castilla - La Mancha,Toledo,PFyV,158,0
Castilla - La Mancha,Toledo,PH,76,0
Castilla - La Mancha,Toledo,AES,127,0
Castilla - La Mancha,Toledo,E-2000,44,0
Castilla - La Mancha,Toledo,TC,250,0
Castilla - La Mancha,Toledo,F.A.,88,0
Castilla - La Mancha,Toledo,A.u.N.,79,0
Castilla - La Mancha,Toledo,C.D.Es.,110,0
Castilla - La Mancha,Toledo,Centristas PCTR,41,0
Castilla y León,Ávila,Abstención,28161,0
Castilla y León,Ávila,Votos en blanco,1156,0
Castilla y León,Ávila,Votos nulos,971,0
Castilla y León,Ávila,P.S.O.E.,40249,1
Castilla y León,Ávila,P.P.,67274,2
Castilla y León,Ávila,I.U.,2987,0
Castilla y León,Ávila,UPyD,1628,0
Castilla y León,Ávila,C's,126,0
Castilla y León,Ávila,PACMA,94,0
Castilla y León,Ávila,VERDES,125,0
Castilla y León,Ávila,LV-GV,134,0
Castilla y León,Ávila,PUM+J,86,0
Castilla y León,Ávila,LVE,97,0
Castilla y León,Ávila,P.S.D.,110,0
Castilla y León,Ávila,P.C.P.E.,74,0
Castilla y León,Ávila,CENB,77,0
Castilla y León,Ávila,FE de las JONS,76,0
Castilla y León,Ávila,D.N.,69,0
Castilla y León,Ávila,PFyV,32,0
Castilla y León,Ávila,PH,52,0
Castilla y León,Ávila,AES,24,0
Castilla y León,Ávila,E-2000,9,0
Castilla y León,Ávila,TC,194,0
Castilla y León,Ávila,F.A.,50,0
Castilla y León,Ávila,AMD,37,0
Castilla y León,Ávila,FRENTE,14,0
Castilla y León,Ávila,C.D.Es.,52,0
Castilla y León,Ávila,C.T.C.,9,0
Castilla y León,Burgos,Abstención,68172,0
Castilla y León,Burgos,Votos en blanco,3236,0
Castilla y León,Burgos,Votos nulos,1279,0
Castilla y León,Burgos,P.S.O.E.,94202,2
Castilla y León,Burgos,P.P.,117613,2
Castilla y León,Burgos,I.U.,6735,0
Castilla y León,Burgos,UPyD,4922,0
Castilla y León,Burgos,C's,127,0
Castilla y León,Burgos,PACMA,444,0
Castilla y León,Burgos,LV-GV,774,0
Castilla y León,Burgos,PUM+J,242,0
Castilla y León,Burgos,LVE,467,0
Castilla y León,Burgos,P.S.D.,281,0
Castilla y León,Burgos,P.C.P.E.,170,0
Castilla y León,Burgos,CENB,261,0
Castilla y León,Burgos,FE de las JONS,117,0
Castilla y León,Burgos,D.N.,332,0
Castilla y León,Burgos,PFyV,99,0
Castilla y León,Burgos,PH,58,0
Castilla y León,Burgos,AES,51,0
Castilla y León,Burgos,E-2000,45,0
Castilla y León,Burgos,TC,1790,0
Castilla y León,Burgos,F.A.,106,0
Castilla y León,Burgos,SAIn,223,0
Castilla y León,Burgos,P.C.,43,0
Castilla y León,Burgos,I.M.C.,202,0
Castilla y León,Burgos,AxB,123,0
Castilla y León,Burgos,I.C.Bur,109,0
Castilla y León,Burgos,AGRUCI,79,0
Castilla y León,León,Abstención,113293,0
Castilla y León,León,Votos en blanco,3638,0
Castilla y León,León,Votos nulos,1935,0
Castilla y León,León,P.S.O.E.,166350,3
Castilla y León,León,P.P.,143897,2
Castilla y León,León,I.U.,7111,0
Castilla y León,León,UPyD,2532,0
Castilla y León,León,C's,401,0
Castilla y León,León,PACMA,436,0
Castilla y León,León,LV-GV,460,0
Castilla y León,León,PUM+J,197,0
Castilla y León,León,LVE,534,0
Castilla y León,León,P.S.D.,247,0
Castilla y León,León,P.C.P.E.,153,0
Castilla y León,León,CENB,188,0
Castilla y León,León,FE de las JONS,305,0
Castilla y León,León,D.N.,160,0
Castilla y León,León,PH,61,0
Castilla y León,León,AES,57,0
Castilla y León,León,E-2000,47,0
Castilla y León,León,UPL,4509,0
Castilla y León,León,A.u.N.,39,0
Castilla y León,León,FRENTE,73,0
Castilla y León,León,PREPAL,215,0
Castilla y León,León,Centristas PCTR,43,0
Castilla y León,León,PUEDE,40,0
Castilla y León,León,PB-UB,385,0
Castilla y León,Palencia,Abstención,31274,0
Castilla y León,Palencia,Votos en blanco,1440,0
Castilla y León,Palencia,Votos nulos,892,0
Castilla y León,Palencia,P.S.O.E.,51426,1
Castilla y León,Palencia,P.P.,58649,2
Castilla y León,Palencia,I.U.,3069,0
Castilla y León,Palencia,UPyD,1510,0
Castilla y León,Palencia,C's,80,0
Castilla y León,Palencia,PACMA,177,0
Castilla y León,Palencia,VERDES,338,0
Castilla y León,Palencia,PUM+J,132,0
Castilla y León,Palencia,LVE,183,0
Castilla y León,Palencia,P.C.P.E.,132,0
Castilla y León,Palencia,FE de las JONS,100,0
Castilla y León,Palencia,D.N.,56,0
Castilla y León,Palencia,PH,67,0
Castilla y León,Palencia,AES,36,0
Castilla y León,Palencia,TC,417,0
Castilla y León,Palencia,F.A.,37,0
Castilla y León,Palencia,AMD,74,0
Castilla y León,Palencia,FRENTE,24,0
Castilla y León,Palencia,Centristas PCTR,17,0
Castilla y León,Salamanca,Abstención,73027,0
